year,month,DT_NOTIFICACAO,SG_UF_NOT,ID_MUNICIP,DT_CARGA,count
2020,3,2020-03-18,SP,PIRACICABA,2024-08-04,1
2020,3,2020-03-23,SC,BLUMENAU,2024-08-04,2
2020,3,2020-03-25,PE,PETROLINA,2024-08-04,4
2020,3,2020-03-26,RS,SANTA BARBARA DO SUL,2024-08-04,2
2020,3,2020-03-25,MT,TANGARA DA SERRA,2024-08-04,3
2020,3,2020-03-24,SP,APIAI,2024-08-04,1
2020,3,2020-03-26,PB,BAYEUX,2024-08-04,1
2020,3,2020-03-28,PR,MARINGA,2024-08-04,10
2020,3,2020-03-27,MG,UBERLANDIA,2024-08-04,10
2020,3,2020-03-30,RS,SAO MARCOS,2024-08-04,1
2020,3,2020-03-31,SP,MENDONCA,2024-08-04,1
2020,3,2020-03-31,RS,ALVORADA,2024-08-04,2
2020,3,2020-03-30,PR,BARBOSA FERRAZ,2024-08-04,1
2020,3,2020-03-29,MG,ITAJUBA,2024-08-04,2
2020,3,2020-03-30,MS,NOVO HORIZONTE DO SUL,2024-08-04,1
2020,3,2020-03-31,SP,SALES OLIVEIRA,2024-08-04,2
2020,3,2020-03-26,PR,FOZ DO IGUACU,2024-08-04,1
2020,3,2020-03-31,PR,PARANAGUA,2024-08-04,2
2020,3,2020-03-03,RN,NATAL,2024-08-04,1
2020,4,2020-04-02,RS,CAXIAS DO SUL,2024-08-04,3
2020,4,2020-04-01,MG,SANTA LUZIA,2024-08-04,2
2020,3,2020-03-23,AL,SAO MIGUEL DOS CAMPOS,2024-08-04,1
2020,3,2020-03-31,PR,PATO BRANCO,2024-08-04,2
2020,3,2020-03-24,MS,CORUMBA,2024-08-04,1
2020,4,2020-04-03,RS,PORTO ALEGRE,2024-08-04,12
2020,4,2020-04-03,SC,TRES BARRAS,2024-08-04,1
2020,4,2020-04-05,PR,PATO BRANCO,2024-08-04,2
2020,4,2020-04-06,MG,JACUTINGA,2024-08-04,1
2020,4,2020-04-08,PB,SANTA LUZIA,2024-08-04,1
2020,4,2020-04-08,SC,FLORIANOPOLIS,2024-08-04,2
2020,4,2020-04-08,SP,LINS,2024-08-04,1
2020,4,2020-04-10,PR,CASCAVEL,2024-08-04,4
2020,4,2020-04-10,PR,PONTA GROSSA,2024-08-04,2
2020,4,2020-04-11,PR,UMUARAMA,2024-08-04,1
2020,4,2020-04-12,MG,DIVINOPOLIS,2024-08-04,1
2020,4,2020-04-13,SP,ITAPEVA,2024-08-04,1
2020,4,2020-04-11,MS,DOURADOS,2024-08-04,3
2020,3,2020-03-16,PR,ARAUCARIA,2024-08-04,1
2020,4,2020-04-04,ES,VITORIA,2024-08-04,5
2020,3,2020-03-23,MG,POTE,2024-08-04,1
2020,4,2020-04-14,MG,CURVELO,2024-08-04,4
2020,3,2020-03-30,CE,MILHA,2024-08-04,1
2020,3,2020-03-27,RS,CHARQUEADAS,2024-08-04,1
2020,4,2020-04-14,SC,BALNEARIO CAMBORIU,2024-08-04,2
2020,3,2020-03-28,RS,PORTO ALEGRE,2024-08-04,27
2020,2,2020-02-10,SP,BARUERI,2024-08-04,1
2020,3,2020-03-01,SP,CUBATAO,2024-08-04,1
2020,1,2020-01-21,SP,OURINHOS,2024-08-04,1
2020,3,2020-03-08,SP,SAO PAULO,2024-08-04,4
2020,3,2020-03-10,PR,MARINGA,2024-08-04,1
2020,3,2020-03-13,PA,MARABA,2024-08-04,2
2020,3,2020-03-13,SP,GUARUJA,2024-08-04,2
2020,3,2020-03-16,SC,RIO NEGRINHO,2024-08-04,2
2020,3,2020-03-13,MG,BELO HORIZONTE,2024-08-04,10
2020,2,2020-02-25,SP,PRAIA GRANDE,2024-08-04,1
2020,3,2020-03-24,RS,PORTO ALEGRE,2024-08-04,31
2020,3,2020-03-24,MS,AQUIDAUANA,2024-08-04,1
2020,3,2020-03-16,BA,LAURO DE FREITAS,2024-08-04,1
2020,3,2020-03-25,SP,FERRAZ DE VASCONCELOS,2024-08-04,1
2020,3,2020-03-26,PA,BELEM,2024-08-04,4
2020,3,2020-03-27,SP,BAURU,2024-08-04,4
2020,3,2020-03-27,SC,LAGUNA,2024-08-04,3
2020,3,2020-03-30,BA,TEIXEIRA DE FREITAS,2024-08-04,2
2020,3,2020-03-25,PR,PIRAI DO SUL,2024-08-04,1
2020,3,2020-03-29,ES,SAO GABRIEL DA PALHA,2024-08-04,1
2020,4,2020-04-01,RS,SERAFINA CORREA,2024-08-04,1
2020,4,2020-04-01,MG,PITANGUI,2024-08-04,1
2020,2,2020-02-22,MT,VARZEA GRANDE,2024-08-04,1
2020,4,2020-04-01,PR,FOZ DO IGUACU,2024-08-04,4
2020,4,2020-04-02,RS,RIO PARDO,2024-08-04,1
2020,3,2020-03-31,SP,ESPIRITO SANTO DO PINHAL,2024-08-04,2
2020,3,2020-03-07,CE,FORTALEZA,2024-08-04,1
2020,3,2020-03-23,CE,BARBALHA,2024-08-04,2
2020,4,2020-04-03,SP,SUMARE,2024-08-04,2
2020,4,2020-04-04,RS,PALMEIRA DAS MISSOES,2024-08-04,1
2020,4,2020-04-06,CE,QUIXERAMOBIM,2024-08-04,2
2020,4,2020-04-06,SP,MOGI GUACU,2024-08-04,3
2020,3,2020-03-26,RS,PELOTAS,2024-08-04,3
2020,4,2020-04-07,SP,CAMPINAS,2024-08-04,27
2020,4,2020-04-06,SP,IBATE,2024-08-04,1
2020,3,2020-03-25,GO,PIRENOPOLIS,2024-08-04,1
2020,3,2020-03-30,SC,ITAJAI,2024-08-04,5
2020,4,2020-04-10,MG,PEDRA AZUL,2024-08-04,1
2020,4,2020-04-12,SP,GUARUJA,2024-08-04,3
2020,4,2020-04-08,SP,SANTOS,2024-08-04,22
2020,4,2020-04-11,MG,ITAUNA,2024-08-04,1
2020,4,2020-04-09,MG,SABARA,2024-08-04,1
2020,4,2020-04-14,PA,MARABA,2024-08-04,3
2020,4,2020-04-13,BA,LAURO DE FREITAS,2024-08-04,2
2020,4,2020-04-14,SP,FERRAZ DE VASCONCELOS,2024-08-04,6
2020,4,2020-04-14,SP,CUBATAO,2024-08-04,3
2020,3,2020-03-30,SP,ITANHAEM,2024-08-04,1
2020,4,2020-04-20,PI,TERESINA,2024-08-04,24
2020,4,2020-04-15,MT,RONDONOPOLIS,2024-08-04,1
2020,1,2020-01-08,PE,RECIFE,2024-08-04,4
2020,1,2020-01-18,SC,SAO JOSE,2024-08-04,1
2020,2,2020-02-14,GO,GOIANIA,2024-08-04,1
2020,2,2020-02-13,SP,BAURU,2024-08-04,1
2020,1,2020-01-17,PR,LARANJEIRAS DO SUL,2024-08-04,1
2020,3,2020-03-04,SP,CAJURU,2024-08-04,1
2020,3,2020-03-06,SC,BLUMENAU,2024-08-04,1
2020,3,2020-03-09,SP,SALTO,2024-08-04,1
2020,3,2020-03-13,SP,JALES,2024-08-04,2
2020,3,2020-03-13,PA,MARITUBA,2024-08-04,1
2020,3,2020-03-11,AM,CODAJAS,2024-08-04,2
2020,3,2020-03-18,SP,JACAREI,2024-08-04,3
2020,3,2020-03-20,PB,JOAO PESSOA,2024-08-04,8
2020,2,2020-02-21,ES,SERRA,2024-08-04,1
2020,3,2020-03-24,CE,FORTALEZA,2024-08-04,47
2020,3,2020-03-25,SP,RIBEIRAO PRETO,2024-08-04,9
2020,3,2020-03-22,MG,CONCEICAO DO MATO DENTRO,2024-08-04,1
2020,3,2020-03-26,SP,ARARAQUARA,2024-08-04,3
2020,3,2020-03-13,SP,GUARULHOS,2024-08-04,7
2020,3,2020-03-23,MA,IMPERATRIZ,2024-08-04,3
2020,3,2020-03-16,PR,CORNELIO PROCOPIO,2024-08-04,2
2020,2,2020-02-26,SP,CRUZEIRO,2024-08-04,1
2020,3,2020-03-26,SC,JOINVILLE,2024-08-04,4
2020,3,2020-03-26,MT,COLIDER,2024-08-04,2
2020,3,2020-03-26,SP,VALINHOS,2024-08-04,5
2020,3,2020-03-30,MG,GOVERNADOR VALADARES,2024-08-04,3
2020,3,2020-03-31,SP,CATANDUVA,2024-08-04,1
2020,4,2020-04-01,RS,SANANDUVA,2024-08-04,1
2020,3,2020-03-30,MS,BODOQUENA,2024-08-04,1
2020,3,2020-03-30,SP,TABOAO DA SERRA,2024-08-04,6
2020,3,2020-03-31,MG,ARAXA,2024-08-04,1
2020,4,2020-04-02,CE,SANTANA DO ACARAU,2024-08-04,1
2020,3,2020-03-25,MG,ITAUNA,2024-08-04,1
2020,3,2020-03-13,PR,FOZ DO IGUACU,2024-08-04,1
2020,3,2020-03-22,MG,CARATINGA,2024-08-04,1
2020,4,2020-04-05,SP,MOJI MIRIM,2024-08-04,1
2020,4,2020-04-01,SP,ITAQUAQUECETUBA,2024-08-04,5
2020,4,2020-04-06,RS,PORTAO,2024-08-04,1
2020,4,2020-04-04,SP,VALINHOS,2024-08-04,1
2020,4,2020-04-06,SP,LOUVEIRA,2024-08-04,3
2020,4,2020-04-08,PR,FRANCISCO BELTRAO,2024-08-04,2
2020,4,2020-04-09,SC,CHAPECO,2024-08-04,5
2020,4,2020-04-08,PA,MARITUBA,2024-08-04,1
2020,4,2020-04-09,SP,REGISTRO,2024-08-04,1
2020,4,2020-04-09,SP,SAO MIGUEL ARCANJO,2024-08-04,1
2020,4,2020-04-11,RS,OSORIO,2024-08-04,2
2020,4,2020-04-11,CE,CRATO,2024-08-04,1
2020,4,2020-04-13,RO,CACOAL,2024-08-04,3
2020,4,2020-04-12,MG,GOVERNADOR VALADARES,2024-08-04,1
2020,4,2020-04-13,SC,BLUMENAU,2024-08-04,4
2020,4,2020-04-11,SP,BARRETOS,2024-08-04,5
2020,4,2020-04-14,BA,CIPO,2024-08-04,1
2020,4,2020-04-15,SP,BEBEDOURO,2024-08-04,1
2020,3,2020-03-31,MARINGA,null,2024-08-04,1
2020,1,2020-01-09,PA,TUCURUI,2024-08-04,1
2020,1,2020-01-15,SP,MAUA,2024-08-04,1
2020,1,2020-01-12,SP,JACAREI,2024-08-04,1
2020,1,2020-01-27,AM,MANAUS,2024-08-04,3
2020,1,2020-01-27,RS,PASSO FUNDO,2024-08-04,1
2020,2,2020-02-05,SP,CATANDUVA,2024-08-04,1
2020,2,2020-02-07,PR,CAMPO MOURAO,2024-08-04,1
2020,2,2020-02-25,AM,MANAUS,2024-08-04,6
2020,2,2020-02-22,ES,VILA VELHA,2024-08-04,1
2020,3,2020-03-13,RS,CANOAS,2024-08-04,1
2020,3,2020-03-16,SP,PAULINIA,2024-08-04,1
2020,3,2020-03-17,SP,PIRASSUNUNGA,2024-08-04,1
2020,3,2020-03-17,SE,ARACAJU,2024-08-04,2
2020,3,2020-03-19,SC,SAO MIGUEL DO OESTE,2024-08-04,1
2020,3,2020-03-19,MT,RONDONOPOLIS,2024-08-04,4
2020,3,2020-03-19,SP,CARAGUATATUBA,2024-08-04,3
2020,3,2020-03-19,SC,SAO LOURENCO DO OESTE,2024-08-04,1
2020,3,2020-03-24,SP,CASTILHO,2024-08-04,1
2020,3,2020-03-20,SP,ARACATUBA,2024-08-04,1
2020,3,2020-03-19,MS,NAVIRAI,2024-08-04,1
2020,3,2020-03-25,RS,TAPERA,2024-08-04,1
2020,3,2020-03-25,SP,BEBEDOURO,2024-08-04,3
2020,3,2020-03-24,SP,FERRAZ DE VASCONCELOS,2024-08-04,1
2020,3,2020-03-25,RS,ALVORADA,2024-08-04,4
2020,3,2020-03-23,MS,CARACOL,2024-08-04,1
2020,4,2020-04-02,SP,SAO PAULO,2024-08-04,668
2020,3,2020-03-28,PI,TERESINA,2024-08-04,11
2020,3,2020-03-28,PR,UNIAO DA VITORIA,2024-08-04,1
2020,3,2020-03-30,SP,SOCORRO,2024-08-04,1
2020,3,2020-03-29,MS,CORUMBA,2024-08-04,2
2020,3,2020-03-21,MG,IPATINGA,2024-08-04,4
2020,4,2020-04-02,SC,BALNEARIO CAMBORIU,2024-08-04,4
2020,4,2020-04-05,PR,TOLEDO,2024-08-04,1
2020,4,2020-04-01,SP,SUZANO,2024-08-04,4
2020,4,2020-04-05,PE,GOIANA,2024-08-04,1
2020,4,2020-04-05,SP,PAULINIA,2024-08-04,4
2020,3,2020-03-31,SP,CACAPAVA,2024-08-04,1
2020,4,2020-04-08,SP,SOCORRO,2024-08-04,2
2020,4,2020-04-08,CE,IBIAPINA,2024-08-04,1
2020,3,2020-03-31,PA,ANAPU,2024-08-04,1
2020,4,2020-04-09,SC,FLORIANOPOLIS,2024-08-04,4
2020,4,2020-04-08,MG,CARATINGA,2024-08-04,2
2020,4,2020-04-10,SP,CATANDUVA,2024-08-04,3
2020,4,2020-04-12,PR,FOZ DO IGUACU,2024-08-04,2
2020,4,2020-04-13,SC,XANXERE,2024-08-04,5
2020,4,2020-04-12,SP,JUNDIAI,2024-08-04,4
2020,4,2020-04-05,MG,BETIM,2024-08-04,5
2020,4,2020-04-13,RS,GUAIBA,2024-08-04,2
2020,4,2020-04-08,PR,PARANAGUA,2024-08-04,2
2020,4,2020-04-14,MT,RONDONOPOLIS,2024-08-04,2
2020,4,2020-04-13,RS,CAMPO BOM,2024-08-04,1
2020,4,2020-04-08,ES,VILA VELHA,2024-08-04,9
2020,4,2020-04-07,PA,AURORA DO PARA,2024-08-04,1
2020,4,2020-04-13,MS,MARACAJU,2024-08-04,1
2020,4,2020-04-15,MG,GOVERNADOR VALADARES,2024-08-04,1
2020,3,2020-03-31,MG,NANUQUE,2024-08-04,1
2020,4,2020-04-15,SP,BARIRI,2024-08-04,3
2020,4,2020-04-16,SP,JABOTICABAL,2024-08-04,3
2020,1,2020-01-26,SP,SAO PAULO,2024-08-04,1
2020,2,2020-02-05,AC,RIO BRANCO,2024-08-04,1
2020,2,2020-02-08,SC,FLORIANOPOLIS,2024-08-04,1
2020,3,2020-03-01,SP,SAO JOSE DOS CAMPOS,2024-08-04,2
2020,3,2020-03-10,BA,JUAZEIRO,2024-08-04,2
2020,3,2020-03-12,SP,BEBEDOURO,2024-08-04,1
2020,3,2020-03-16,ES,COLATINA,2024-08-04,1
2020,3,2020-03-22,SC,JOINVILLE,2024-08-04,3
2020,3,2020-03-24,RS,SOBRADINHO,2024-08-04,1
2020,3,2020-03-21,MS,SETE QUEDAS,2024-08-04,2
2020,3,2020-03-24,SP,JAGUARIUNA,2024-08-04,1
2020,3,2020-03-25,ES,VITORIA,2024-08-04,4
2020,3,2020-03-26,MG,IPATINGA,2024-08-04,4
2020,3,2020-03-29,SP,ITAPEVA,2024-08-04,2
2020,3,2020-03-29,ES,COLATINA,2024-08-04,1
2020,3,2020-03-29,CE,FORTIM,2024-08-04,1
2020,3,2020-03-30,MG,UBERLANDIA,2024-08-04,10
2020,3,2020-03-20,PR,IVAIPORA,2024-08-04,2
2020,3,2020-03-30,RS,SAPUCAIA DO SUL,2024-08-04,1
2020,3,2020-03-22,MG,BETIM,2024-08-04,9
2020,3,2020-03-09,MG,ARAXA,2024-08-04,1
2020,3,2020-03-20,PB,CAJAZEIRAS,2024-08-04,1
2020,4,2020-04-03,SP,SERRANA,2024-08-04,3
2020,4,2020-04-03,PR,UMUARAMA,2024-08-04,4
2020,4,2020-04-05,CE,OROS,2024-08-04,1
2020,3,2020-03-31,MG,MINAS NOVAS,2024-08-04,1
2020,4,2020-04-06,SC,TUBARAO,2024-08-04,1
2020,4,2020-04-04,SP,ITAPEVI,2024-08-04,7
2020,3,2020-03-20,MA,TIMON,2024-08-04,1
2020,4,2020-04-09,CE,SOBRAL,2024-08-04,4
2020,4,2020-04-08,MG,NOVA LIMA,2024-08-04,1
2020,4,2020-04-09,MT,NOVA OLIMPIA,2024-08-04,1
2020,4,2020-04-11,PR,GOIOERE,2024-08-04,1
2020,4,2020-04-11,MA,SAO LUIS,2024-08-04,15
2020,4,2020-04-13,MG,MARIANA,2024-08-04,2
2020,4,2020-04-12,MG,BELO HORIZONTE,2024-08-04,39
2020,4,2020-04-01,SC,ITAJAI,2024-08-04,1
2020,3,2020-03-31,MG,SETE LAGOAS,2024-08-04,2
2020,4,2020-04-14,SP,CAJAMAR,2024-08-04,1
2020,4,2020-04-10,SC,FLORIANOPOLIS,2024-08-04,2
2020,4,2020-04-14,GO,PARAUNA,2024-08-04,2
2020,4,2020-04-15,SP,GUAIRA,2024-08-04,1
2020,4,2020-04-15,RS,CARAZINHO,2024-08-04,1
2020,4,2020-04-15,SP,PINDAMONHANGABA,2024-08-04,1
2020,4,2020-04-16,PE,GOIANA,2024-08-04,4
2020,4,2020-04-12,CE,TIANGUA,2024-08-04,1
2020,1,2020-01-01,BA,SALVADOR,2024-08-04,1
2020,1,2020-01-16,AM,MANAUS,2024-08-04,5
2020,1,2020-01-23,AM,MANAUS,2024-08-04,1
2020,1,2020-01-24,AM,MANAUS,2024-08-04,4
2020,2,2020-02-02,PR,FOZ DO IGUACU,2024-08-04,5
2020,2,2020-02-05,PE,RECIFE,2024-08-04,1
2020,2,2020-02-08,PA,TUCURUI,2024-08-04,1
2020,1,2020-01-31,SP,OSASCO,2024-08-04,1
2020,2,2020-02-17,SP,PARIQUERA-ACU,2024-08-04,1
2020,2,2020-02-12,BA,SALVADOR,2024-08-04,1
2020,2,2020-02-18,RN,NATAL,2024-08-04,1
2020,2,2020-02-21,PR,FRANCISCO BELTRAO,2024-08-04,1
2020,3,2020-03-03,MG,UBERLANDIA,2024-08-04,2
2020,3,2020-03-03,MG,FORMIGA,2024-08-04,1
2020,2,2020-02-26,MT,NOVA MUTUM,2024-08-04,3
2020,2,2020-02-24,RS,PORTO ALEGRE,2024-08-04,5
2020,2,2020-02-27,PA,ALTAMIRA,2024-08-04,2
2020,3,2020-03-19,SP,SAO CARLOS,2024-08-04,2
2020,3,2020-03-15,SP,OSASCO,2024-08-04,2
2020,3,2020-03-24,RS,GRAMADO,2024-08-04,2
2020,3,2020-03-23,RO,VILHENA,2024-08-04,2
2020,3,2020-03-25,SC,TUNAPOLIS,2024-08-04,1
2020,3,2020-03-24,SC,TREZE DE MAIO,2024-08-04,1
2020,3,2020-03-26,SP,IBITINGA,2024-08-04,1
2020,3,2020-03-28,SP,ANGATUBA,2024-08-04,2
2020,3,2020-03-30,SP,JUNDIAI,2024-08-04,11
2020,3,2020-03-26,PE,SAO LOURENCO DA MATA,2024-08-04,2
2020,3,2020-03-16,MS,LADARIO,2024-08-04,1
2020,3,2020-03-24,PE,CARUARU,2024-08-04,2
2020,4,2020-04-02,SP,JAU,2024-08-04,2
2020,4,2020-04-03,PB,PIANCO,2024-08-04,1
2020,4,2020-04-04,GO,MATRINCHA,2024-08-04,1
2020,4,2020-04-01,SP,MONTE ALTO,2024-08-04,1
2020,4,2020-04-05,MS,CAMPO GRANDE,2024-08-04,12
2020,4,2020-04-06,MG,MARIANA,2024-08-04,1
2020,4,2020-04-06,BA,FEIRA DE SANTANA,2024-08-04,2
2020,4,2020-04-06,SP,ITAPEVI,2024-08-04,2
2020,4,2020-04-08,SP,FRANCA,2024-08-04,6
2020,4,2020-04-08,SC,SAO MIGUEL DO OESTE,2024-08-04,2
2020,4,2020-04-08,BA,REMANSO,2024-08-04,1
2020,4,2020-04-08,SP,HORTOLANDIA,2024-08-04,3
2020,3,2020-03-31,ES,SERRA,2024-08-04,2
2020,4,2020-04-11,PI,TERESINA,2024-08-04,15
2020,4,2020-04-13,PR,PARANAVAI,2024-08-04,2
2020,4,2020-04-10,BA,SENHOR DO BONFIM,2024-08-04,1
2020,4,2020-04-10,MG,FRUTAL,2024-08-04,2
2020,4,2020-04-08,MG,POCOS DE CALDAS,2024-08-04,2
2020,4,2020-04-13,SP,ITAPETININGA,2024-08-04,2
2020,4,2020-04-12,SP,LIMEIRA,2024-08-04,1
2020,4,2020-04-02,MT,GUARANTA DO NORTE,2024-08-04,1
2020,4,2020-04-13,BA,IPIAU,2024-08-04,1
2020,4,2020-04-12,PE,PETROLINA,2024-08-04,3
2020,4,2020-04-11,MG,CONTAGEM,2024-08-04,5
2020,4,2020-04-14,SP,SANTA BARBARA D'OESTE,2024-08-04,2
2020,4,2020-04-17,MG,BELO HORIZONTE,2024-08-04,51
2020,1,2020-01-17,MG,BELO HORIZONTE,2024-08-04,3
2020,2,2020-02-04,RS,PORTO ALEGRE,2024-08-04,2
2020,2,2020-02-26,PI,TERESINA,2024-08-04,3
2020,2,2020-02-22,SP,JACAREI,2024-08-04,1
2020,3,2020-03-11,PE,RECIFE,2024-08-04,9
2020,3,2020-03-09,SC,DIONISIO CERQUEIRA,2024-08-04,1
2020,3,2020-03-12,PB,JOAO PESSOA,2024-08-04,2
2020,3,2020-03-17,SP,SAO JOSE DOS CAMPOS,2024-08-04,4
2020,3,2020-03-17,MA,IMPERATRIZ,2024-08-04,2
2020,3,2020-03-17,PB,CAMPINA GRANDE,2024-08-04,2
2020,3,2020-03-22,SC,TUBARAO,2024-08-04,1
2020,3,2020-03-24,SP,CARAGUATATUBA,2024-08-04,3
2020,3,2020-03-10,MG,BELO HORIZONTE,2024-08-04,15
2020,3,2020-03-22,SC,GUARAMIRIM,2024-08-04,1
2020,3,2020-03-19,MG,VISCONDE DO RIO BRANCO,2024-08-04,2
2020,3,2020-03-25,SP,REGISTRO,2024-08-04,1
2020,3,2020-03-24,SC,BRACO DO NORTE,2024-08-04,3
2020,3,2020-03-20,CE,QUIXADA,2024-08-04,1
2020,3,2020-03-25,SP,IBITINGA,2024-08-04,1
2020,3,2020-03-27,ES,SAO MATEUS,2024-08-04,1
2020,3,2020-03-30,CE,FORTALEZA,2024-08-04,65
2020,3,2020-03-25,MS,CAMAPUA,2024-08-04,3
2020,3,2020-03-12,PI,TERESINA,2024-08-04,1
2020,3,2020-03-30,PA,NOVO REPARTIMENTO,2024-08-04,1
2020,3,2020-03-30,SC,BALNEARIO CAMBORIU,2024-08-04,11
2020,3,2020-03-31,SC,TURVO,2024-08-04,1
2020,3,2020-03-27,SP,SAO CAETANO DO SUL,2024-08-04,5
2020,3,2020-03-26,MG,SANTA LUZIA,2024-08-04,2
2020,3,2020-03-30,MG,MONTES CLAROS,2024-08-04,3
2020,3,2020-03-31,GO,APARECIDA DE GOIANIA,2024-08-04,2
2020,4,2020-04-02,SP,GUARULHOS,2024-08-04,29
2020,4,2020-04-03,RS,IJUI,2024-08-04,1
2020,3,2020-03-26,BA,SEABRA,2024-08-04,2
2020,4,2020-04-04,MG,ARAGUARI,2024-08-04,1
2020,4,2020-04-04,RS,BENTO GONCALVES,2024-08-04,1
2020,4,2020-04-04,SP,FRANCO DA ROCHA,2024-08-04,2
2020,4,2020-04-05,SP,FERRAZ DE VASCONCELOS,2024-08-04,1
2020,4,2020-04-04,RS,GRAVATAI,2024-08-04,2
2020,4,2020-04-06,MG,CAMANDUCAIA,2024-08-04,1
2020,4,2020-04-08,CE,FRECHEIRINHA,2024-08-04,1
2020,4,2020-04-08,MIAMI,1,2024-08-04,1
2020,4,2020-04-07,SP,POA,2024-08-04,1
2020,4,2020-04-10,MT,CUIABA,2024-08-04,4
2020,4,2020-04-09,RS,BENTO GONCALVES,2024-08-04,2
2020,3,2020-03-24,PE,OLINDA,2024-08-04,1
2020,2,2020-02-06,PA,ALTAMIRA,2024-08-04,1
2020,4,2020-04-14,SP,OLIMPIA,2024-08-04,1
2020,4,2020-04-14,SC,FLORIANOPOLIS,2024-08-04,6
2020,4,2020-04-14,PR,PATO BRANCO,2024-08-04,2
2020,4,2020-04-16,PR,TOLEDO,2024-08-04,4
2020,1,2020-01-17,PE,JABOATAO DOS GUARARAPES,2024-08-04,1
2020,1,2020-01-19,SP,SAO CARLOS,2024-08-04,1
2020,1,2020-01-21,RS,CACHOEIRINHA,2024-08-04,1
2020,2,2020-02-01,SC,RIO DO SUL,2024-08-04,2
2020,2,2020-02-06,SP,FRANCA,2024-08-04,1
2020,2,2020-02-14,SP,SAO BERNARDO DO CAMPO,2024-08-04,2
2020,2,2020-02-10,CE,FORTALEZA,2024-08-04,4
2020,2,2020-02-17,ES,GUACUI,2024-08-04,1
2020,2,2020-02-19,PE,RECIFE,2024-08-04,6
2020,2,2020-02-26,SC,MARAVILHA,2024-08-04,1
2020,3,2020-03-01,BA,SALVADOR,2024-08-04,5
2020,3,2020-03-09,BA,BARREIRAS,2024-08-04,1
2020,3,2020-03-16,PR,FRANCISCO BELTRAO,2024-08-04,1
2020,3,2020-03-11,MT,RONDONOPOLIS,2024-08-04,1
2020,3,2020-03-19,PE,PETROLINA,2024-08-04,1
2020,3,2020-03-23,SP,AMERICANA,2024-08-04,4
2020,3,2020-03-22,SP,MOGI DAS CRUZES,2024-08-04,4
2020,3,2020-03-23,SP,FERNANDOPOLIS,2024-08-04,4
2020,3,2020-03-23,PR,FRANCISCO BELTRAO,2024-08-04,1
2020,3,2020-03-24,MG,ARAPORA,2024-08-04,2
2020,3,2020-03-24,RS,LAJEADO,2024-08-04,1
2020,3,2020-03-26,SP,DIADEMA,2024-08-04,1
2020,3,2020-03-24,PR,PONTA GROSSA,2024-08-04,2
2020,3,2020-03-28,SP,CONCHAL,2024-08-04,1
2020,3,2020-03-29,RS,CANDELARIA,2024-08-04,2
2020,3,2020-03-26,MT,CACERES,2024-08-04,2
2020,3,2020-03-29,MG,VARGINHA,2024-08-04,2
2020,3,2020-03-18,MG,SETE LAGOAS,2024-08-04,2
2020,3,2020-03-22,MG,BARBACENA,2024-08-04,1
2020,2,2020-02-13,ES,CACHOEIRO DE ITAPEMIRIM,2024-08-04,1
2020,3,2020-03-30,SC,URUSSANGA,2024-08-04,1
2020,3,2020-03-31,MG,DIVINOPOLIS,2024-08-04,2
2020,3,2020-03-28,CE,VARZEA ALEGRE,2024-08-04,1
2020,3,2020-03-27,SP,JAU,2024-08-04,1
2020,3,2020-03-16,MG,JUIZ DE FORA,2024-08-04,3
2020,4,2020-04-02,GO,ANAPOLIS,2024-08-04,2
2020,3,2020-03-26,PR,APUCARANA,2024-08-04,1
2020,4,2020-04-06,PR,PARANAGUA,2024-08-04,1
2020,4,2020-04-05,MG,UBERABA,2024-08-04,3
2020,4,2020-04-07,PR,UMUARAMA,2024-08-04,2
2020,4,2020-04-06,SP,SAO VICENTE,2024-08-04,2
2020,4,2020-04-03,MS,PARANAIBA,2024-08-04,1
2020,4,2020-04-03,RS,RIO GRANDE,2024-08-04,1
2020,3,2020-03-12,SC,BRACO DO NORTE,2024-08-04,1
2020,4,2020-04-06,MG,BETIM,2024-08-04,7
2020,4,2020-04-06,MS,DOURADOS,2024-08-04,6
2020,4,2020-04-03,MG,BETIM,2024-08-04,6
2020,4,2020-04-07,MT,CAMPO VERDE,2024-08-04,1
2020,3,2020-03-07,MG,NOVA LIMA,2024-08-04,2
2020,4,2020-04-09,PR,SANTA HELENA,2024-08-04,3
2020,4,2020-04-09,MG,PIRAPORA,2024-08-04,1
2020,4,2020-04-11,SP,SAO JOSE DO RIO PRETO,2024-08-04,5
2020,3,2020-03-30,MG,BRUMADINHO,2024-08-04,1
2020,4,2020-04-03,PA,BELEM,2024-08-04,2
2020,4,2020-04-04,SC,CONCORDIA,2024-08-04,1
2020,4,2020-04-14,SP,SUZANO,2024-08-04,4
2020,4,2020-04-14,MG,UBERABA,2024-08-04,5
2020,3,2020-03-30,RS,SOLEDADE,2024-08-04,1
2020,4,2020-04-16,SP,CATANDUVA,2024-08-04,1
2020,4,2020-04-08,MG,RAUL SOARES,2024-08-04,1
2020,4,2020-04-16,SP,PIRAJU,2024-08-04,1
2020,4,2020-04-14,PE,PALMARES,2024-08-04,3
2020,1,2020-01-08,MG,JOAO MONLEVADE,2024-08-04,1
2020,1,2020-01-11,RS,VACARIA,2024-08-04,1
2020,1,2020-01-22,RS,PORTO ALEGRE,2024-08-04,3
2020,1,2020-01-21,MG,ARAPORA,2024-08-04,1
2020,1,2020-01-19,ES,SERRA,2024-08-04,1
